Complexity metrics;Mo; 29 Mai 2017 17:44:37 MESZ;;;;
Method;ev(G);iv(G);v(G);;ev(G)=;Essential cyclomatic complexity
com.vnv.service.PerformanceTest.getUser();1;1;1;;;
com.vnv.service.PerformanceTest.setUp();1;5;5;;;
com.vnv.service.PerformanceTest.tearDown();1;1;1;;;
"com.vnv.service.PostService.combinePosts(Post;Post)";1;6;6;;;
"com.vnv.service.PostService.deletePost(String;long;long)";2;2;2;;;
com.vnv.service.PostService.getCategories();1;1;1;;;
"com.vnv.service.PostService.getFriendOffer(long;String)";2;2;3;;;
"com.vnv.service.PostService.getFriendPost(long;String)";2;2;3;;;
"com.vnv.service.PostService.getFriendRequest(long;String)";2;2;3;;;
"com.vnv.service.PostService.getOwnOffer(long;String)";2;1;2;;;
"com.vnv.service.PostService.getOwnPost(long;String)";2;1;2;;;
"com.vnv.service.PostService.getOwnRequest(long;String)";2;1;2;;;
com.vnv.service.PostService.initCategories();1;5;5;;;
"com.vnv.service.PostService.insertPost(Post;String)";2;2;2;;;
"com.vnv.service.PostService.updatePost(Post;String)";3;3;4;;;
com.vnv.service.PostServiceTest.categories();1;2;2;;;
com.vnv.service.PostServiceTest.createPost();1;1;1;;;
com.vnv.service.PostServiceTest.deletePostTest();1;1;1;;;
com.vnv.service.PostServiceTest.setUp();1;1;1;;;
com.vnv.service.PostServiceTest.tearDown();1;1;1;;;
com.vnv.service.PostServiceTest.updatePostTest();1;1;1;;;
"com.vnv.service.UserService.acceptRequest(String;User;User)";4;3;5;;;
"com.vnv.service.UserService.changePassword(long;String;String;String)";4;3;4;;;
"com.vnv.service.UserService.checkLogin(String;long)";2;2;3;;;
"com.vnv.service.UserService.combineUsers(User;User)";1;6;6;;;
"com.vnv.service.UserService.declineRequest(String;User;User)";4;3;5;;;
"com.vnv.service.UserService.deleteFriendship(String;User;User)";4;3;5;;;
"com.vnv.service.UserService.deleteRequest(String;User;User)";4;3;5;;;
"com.vnv.service.UserService.deleteUser(String;long;String)";3;3;3;;;
"com.vnv.service.UserService.getAllUser(long;String)";3;10;12;;;
"com.vnv.service.UserService.getFriends(long;String)";3;3;5;;;
"com.vnv.service.UserService.getReceivedFriendRequest(long;String)";3;3;5;;;
"com.vnv.service.UserService.getSentFriendRequest(long;String)";3;3;5;;;
com.vnv.service.UserService.getUserById(long);1;1;1;;;
com.vnv.service.UserService.insertUser(User);1;1;1;;;
"com.vnv.service.UserService.loginUser(String;String;String)";3;3;4;;;
com.vnv.service.UserService.logoutUser(String);2;1;2;;;
com.vnv.service.UserService.registerUser(User);3;3;3;;;
"com.vnv.service.UserService.sendRequest(String;User;User)";4;2;4;;;
"com.vnv.service.UserService.updateUser(User;String)";3;3;4;;;
com.vnv.service.UserServiceTest.acceptFriendRequest();1;2;2;;;
com.vnv.service.UserServiceTest.changePassword();1;1;1;;;
com.vnv.service.UserServiceTest.checkLogin();1;1;1;;;
com.vnv.service.UserServiceTest.declineFriendRequest();1;2;2;;;
com.vnv.service.UserServiceTest.deleteFriendRequest();1;2;2;;;
com.vnv.service.UserServiceTest.deleteFriendship();1;1;1;;;
com.vnv.service.UserServiceTest.deleteUser();1;1;1;;;
com.vnv.service.UserServiceTest.getUsers();1;1;1;;;
com.vnv.service.UserServiceTest.loginUserCorrect();1;1;1;;;
com.vnv.service.UserServiceTest.loginUserNotExisting();1;1;1;;;
com.vnv.service.UserServiceTest.loginUserWrong();1;1;1;;;
com.vnv.service.UserServiceTest.logout();1;1;1;;;
com.vnv.service.UserServiceTest.registerUser();1;1;1;;;
com.vnv.service.UserServiceTest.sendFriendRequest();1;2;2;;;
com.vnv.service.UserServiceTest.tearDown();1;3;3;;;
com.vnv.service.UserServiceTest.updateUser();1;1;1;;;
;;;;;;
Class;OCavg;WMC;;;Ocavg=;Average operation complexity
Configuration.BasedriverConfiguration;"1;57";11;;;WMC=;Weighted method complexity
com.vnv.Main;"1;40";7;;;;
com.vnv.ZCucumber.AcceptFriendSteps;"1;00";3;;;;
com.vnv.ZCucumber.AddFriendSteps;"1;00";4;;;;
com.vnv.ZCucumber.BackgroundSteps;"1;17";7;;;;
com.vnv.ZCucumber.ChangePasswordSteps;"1;00";6;;;;
com.vnv.ZCucumber.DeleteAccountSteps;"1;00";9;;;;
com.vnv.ZCucumber.DeleteFriendSteps;"1;00";3;;;;
com.vnv.ZCucumber.EditProfileSteps;"1;00";7;;;;
com.vnv.ZCucumber.EditStatusSteps;"1;00";5;;;;
com.vnv.ZCucumber.LoginSteps;"1;00";6;;;;
com.vnv.ZCucumber.OfferDienstleistungenSteps;"1;00";9;;;;
com.vnv.ZCucumber.RegisterSteps;"1;17";7;;;;
com.vnv.ZCucumber.RequestDienstleistungenSteps;"1;00";9;;;;
com.vnv.ZCucumber.SearchFriendSteps;"1;17";7;;;;
com.vnv.controller.Controller;"1;00";1;;;;
com.vnv.controller.CustomErrorController;"1;00";4;;;;
com.vnv.controller.GoogleController;"2;00";4;;;;
com.vnv.controller.MessageController;n/a;0;;;;
com.vnv.controller.PostController;"1;70";17;;;;
com.vnv.controller.UserController;"2;25";36;;;;
com.vnv.dao.fake.FakeCategoryDaoImpl;"1;67";5;;;;
com.vnv.dao.fake.FakeMessageDaoImpl;"1;00";7;;;;
com.vnv.dao.fake.FakePostDaoImpl;"1;75";14;;;;
com.vnv.dao.fake.FakeUserDaoImp;"2;20";22;;;;
com.vnv.dao.fake.FakeUserRelDaoImpl;"2;09";23;;;;
com.vnv.dao.impl.Neo4jUserRelDaoImpl;"1;17";14;;;;
com.vnv.dao.impl.RedisCategoryDaoImpl;"1;33";4;;;;
com.vnv.dao.impl.RedisMessageDaoImpl;"1;00";7;;;;
com.vnv.dao.impl.RedisPostDaoImpl;"1;50";12;;;;
com.vnv.dao.impl.RedisUserDaoImpl;"1;80";18;;;;
com.vnv.entity.Category;"1;00";8;;;;
com.vnv.entity.GoogleCode;"1;00";9;;;;
com.vnv.entity.Message;"1;00";13;;;;
com.vnv.entity.Post;"1;00";26;;;;
com.vnv.entity.User;"1;12";48;;;;
com.vnv.entity.UserRelations;"1;00";9;;;;
com.vnv.model.Database;"1;00";3;;;;
com.vnv.model.ErrorJSON;"2;00";2;;;;
com.vnv.model.ErrorMessage;"1;00";2;;;;
com.vnv.model.Fake;"2;33";14;;;;
com.vnv.model.Http;"1;40";7;;;;
com.vnv.model.HttpTest;"1;00";1;;;;
com.vnv.model.MailMessage;"1;00";2;;;;
com.vnv.model.Password;"1;67";10;;;;
com.vnv.model.PasswordTest;"1;00";1;;;;
com.vnv.model.Profiles;"1;20";6;;;;
com.vnv.service.GoogleService;"2;80";28;;;;
com.vnv.service.GoogleServiceTest;"1;00";1;;;;
com.vnv.service.MailService;"1;00";1;;;;
com.vnv.service.MessageService;n/a;0;;;;
com.vnv.service.MessageServiceTest;"1;00";3;;;;
com.vnv.service.PerformanceTest;"2;33";7;;;;
com.vnv.service.PostService;"2;58";31;;;;
com.vnv.service.PostServiceTest;"1;17";7;;;;
com.vnv.service.SocialService;n/a;0;;;;
com.vnv.service.UserService;"3;89";74;;;;
com.vnv.service.UserServiceTest;"1;38";22;;;;
;;;;;;
Package;v(G)avg;v(G)tot;;;;
Configuration;"1;57";11;;;;
com.vnv;"1;40";7;;;;
com.vnv.ZCucumber;"1;04";82;;;;
com.vnv.controller;"2;09";69;;;;
com.vnv.dao.fake;"1;90";74;;;;
com.vnv.dao.impl;"1;38";55;;;;
com.vnv.entity;"1;06";114;;;;
com.vnv.model;"1;69";54;;;;
com.vnv.service;"2;70";192;;;;
;;;;;;
Module;v(G)avg;v(G)tot;;;;
dhbwMVC;"1;59";658;;;;
;;;;;;
Project;v(G)avg;v(G)tot;;;;
project;"1;59";658;;;;
